fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,acidity_ratio,sugar_acid_ratio,density_alcohol_interaction,sulfur_dioxide_ratio,chloride_acid_product,log_acidity,log_sulphates,random_variation,ph_sulphates,alcohol_squared,density_squared,acid_sulphate_ratio,clarity_score,clarity_grade,wine_clarity,region_id,wine_style_id,flavor_intensity,tannin_level,oak_aging_months,carbonation,country,state,smell,price,color,brand,vintage,grape_variety,wine_type,alcohol_content,region,wine_style,food_pairing,bottle_size_ml
6.6,0.44,0.15,2.1,0.076,22,53,0.9957,3.32,0.62,9.3,5,4.583333333,0.276315789,9.26001,0.407407407,0.5016,2.028148247,0.482426149,-0.03464526,2.0584,86.49,0.99141849,0.271604938,-0.116765916,0.876169167,1.140067846,-0.637487435,1.052547311,-0.660841197,-2.273172203,0.809310904,2.142711034,China,California,Woody,116.16,White,Screaming Eagle,1993,Chardonnay,Sparkling,14.2,Tuscany,Light-bodied,Pasta,375
6.2,0.36,0.24,2.2,0.095,19,42,0.9946,3.57,0.57,11.7,6,4.558823529,0.305555556,11.63682,0.441860465,0.589,1.974081026,0.451075619,0.083821866,2.0349,136.89,0.98922916,0.229299363,0.987334517,-0.552920837,-0.488886119,-0.0774943,1.230460048,0.501090009,-0.070046444,-0.866973456,0.287267929,Canada,Barossa Valley,Floral,54.82,White,Château Margaux,1996,Merlot,White,13.8,Mendoza,Rich,Dessert,1000
9.9,0.5,0.5,13.8,0.205,48,82,1.00242,3.16,0.75,8.8,5,6.6,1.266055046,8.821296,0.578313253,2.0295,2.388762789,0.559615788,-0.006047407,2.37,77.44,1.004845856,0.285714286,1.818061923,0.822782781,-1.081914369,2.865212023,1.576172528,-0.697541942,-1.622320613,0.379610056,0.089228287,Italy,Barossa Valley,Woody,88.63,Red,Screaming Eagle,2018,Chardonnay,Sparkling,14.2,Napa Valley,Light-bodied,Cheese,750
9.3,0.5,0.36,1.8,0.084,6,17,0.99704,3.27,0.77,10.8,6,6.2,0.174757282,10.768032,0.333333333,0.7812,2.332143895,0.570979547,0.069004568,2.5179,116.64,0.994088762,0.282485876,0.015618334,2.196223142,2.927270092,1.502734326,-0.301526296,-0.208205258,0.649093384,0.101607719,0.220323292,South Africa,California,Floral,23.3,Red,Robert Mondavi,2013,Syrah,Dessert,13,Mendoza,Light-bodied,Seafood,750
6.7,0.855,0.02,1.9,0.064,29,38,0.99472,3.3,0.56,10.75,6,3.611859838,0.246753247,10.69324,0.743589744,0.4288,2.041220329,0.444685821,0.083062961,1.848,115.5625,0.989467878,0.548076923,-2.12722742,0.51887118,-0.04512289,1.495458245,1.018537428,-0.959354961,-0.184875177,-0.935082836,0.688347037,Argentina,Barossa Valley,Fruity,103.2,Rosé,Screaming Eagle,2013,Syrah,Dessert,13,Mendoza,Full-bodied,Pasta,1500
13.3,0.34,0.52,3.2,0.094,17,53,1.0014,3.05,0.81,9.5,6,9.925373134,0.223776224,9.5133,0.314814815,1.2502,2.660259537,0.593326845,0.017850774,2.4705,90.25,1.00280196,0.187845304,-0.109609804,0.496199187,-0.705773483,0.473145453,-1.90623662,0.255977146,-1.101326629,1.208274741,0.596008673,Brazil,Bordeaux,Woody,33.66,Red,Screaming Eagle,2014,Cabernet Sauvignon,Red,12.5,Barossa Valley,Rich,Seafood,500
5.6,0.54,0.04,1.7,0.049,5,13,0.9942,3.72,0.58,11.4,5,3.636363636,0.257575758,11.33388,0.357142857,0.2744,1.887069649,0.457424847,-0.076282816,2.1576,129.96,0.98843364,0.341772152,1.21897079,-0.796136803,-0.616143458,0.141595787,0.275002298,0.539950901,0.156090738,-1.584327578,0.899829496,Mexico,Barossa Valley,Woody,149.48,Red,Robert Mondavi,2015,Chardonnay,Sparkling,14.2,Barossa Valley,Light-bodied,Pasta,1000
7.9,0.53,0.24,2,0.072,15,105,0.996,3.27,0.54,9.4,6,5.163398693,0.224719101,9.3624,0.141509434,0.5688,2.186051277,0.431782416,0.054938843,1.7658,88.36,0.992016,0.344155844,1.732514999,-0.533600306,-1.073688659,0.032396214,-1.4241676,-1.258264629,1.862869121,-1.426463911,0.054340294,South Africa,Barossa Valley,Fruity,124.81,White,Penfolds,1990,Syrah,Dessert,13,Barossa Valley,Crisp,Pasta,1500
7.4,0.62,0.05,1.9,0.068,24,42,0.9961,3.42,0.57,11.5,6,4.567901235,0.226190476,11.45515,0.558139535,0.5032,2.128231706,0.451075619,0.017057599,1.9494,132.25,0.99221521,0.394904459,-0.622649362,-1.195293764,1.528747851,1.288863425,-0.753203782,0.063541905,-0.453259526,-0.624772583,-1.148583315,Canada,Barossa Valley,Fruity,10.11,Red,Château Margaux,2016,Syrah,Dessert,13,Napa Valley,Medium-bodied,Steak,1000
9.2,0.36,0.34,1.6,0.062,5,12,0.99667,3.2,0.67,10.5,6,6.764705882,0.156862745,10.465035,0.384615385,0.5704,2.32238772,0.512823626,0.037946429,2.144,110.25,0.993351089,0.215568862,-0.196466583,-0.672485596,1.223855919,-0.358403576,-0.063877833,1.556416036,-0.492884912,0.417459031,-0.118208446,USA,Bordeaux,Floral,35.79,White,Château Margaux,2006,Chardonnay,Sparkling,14.2,Mendoza,Rich,Steak,1000
9.8,0.45,0.38,2.5,0.081,34,66,0.99726,3.15,0.58,9.8,5,6.75862069,0.231481481,9.773148,0.507462687,0.7938,2.379546134,0.457424847,0.0269378,1.827,96.04,0.994527508,0.284810127,0.483876651,1.188596823,0.598099155,0.759787237,-1.095870811,0.320058191,-0.502586514,-0.077908046,0.385821486,Mexico,Barossa Valley,Earthy,51.45,White,Robert Mondavi,2002,Pinot Noir,Rosé,11.5,Napa Valley,Full-bodied,Seafood,750
9,0.46,0.31,2.8,0.093,19,98,0.99815,3.32,0.63,9.5,6,6.164383562,0.28,9.482425,0.191919192,0.837,2.302585093,0.488580015,0.041270817,2.0916,90.25,0.996303423,0.282208589,2.231300146,1.220821299,0.081082543,1.462254604,1.911606067,0.636553207,0.124663393,0.358334071,0.762958257,Chile,Tuscany,Floral,87.34,Red,Château Margaux,1991,Chardonnay,Sparkling,14.2,Napa Valley,Medium-bodied,Cheese,375
9,0.4,0.41,2,0.058,15,40,0.99414,3.22,0.6,12.2,6,6.428571429,0.2,12.128508,0.365853659,0.522,2.302585093,0.470003629,-0.029084046,1.932,148.84,0.98831434,0.25,-1.516642549,-1.35693557,0.817306204,1.435570993,-1.671147165,-0.689276623,-0.248251114,-0.521830541,-0.038651769,Austria,Bordeaux,Woody,62.88,Rosé,Robert Mondavi,2012,Chardonnay,Sparkling,14.2,Bordeaux,Light-bodied,Seafood,375
8.1,0.78,0.23,2.6,0.059,5,15,0.997,3.37,0.56,11.3,5,4.550561798,0.285714286,11.2661,0.3125,0.4779,2.208274414,0.444685821,0.035649922,1.8872,127.69,0.994009,0.5,-0.464404262,-0.890317848,0.082772904,1.243469128,-1.124121859,1.189642645,0.299199766,-0.996189246,-1.697096143,Chile,Bordeaux,Fruity,48.55,Rosé,Moët & Chandon,2006,Chardonnay,Sparkling,14.2,Bordeaux,Medium-bodied,Pasta,1000
8.9,0.635,0.37,1.7,0.263,5,62,0.9971,3,1.09,9.3,5,5.443425076,0.171717172,9.27303,0.079365079,2.3407,2.292534757,0.737164066,-0.039626037,3.27,86.49,0.99420841,0.303827751,-0.208116857,-1.288307617,-0.686715343,0.382433316,0.788291657,2.165521452,-0.056836852,0.166338866,-1.191719134,Japan,Rioja,Spicy,62.83,Rosé,Penfolds,2004,Syrah,Dessert,13,Bordeaux,Rich,Dessert,1000
7.4,0.55,0.19,1.8,0.082,15,34,0.99655,3.49,0.68,10.5,5,4.774193548,0.214285714,10.463775,0.428571429,0.6068,2.128231706,0.518793793,-0.038498662,2.3732,110.25,0.993111903,0.327380952,-0.588866827,-0.76135527,0.10957158,0.007727893,-0.013503245,-1.124200097,0.294576801,0.535856942,-0.856288124,China,Tuscany,Earthy,110.94,Rosé,Screaming Eagle,2012,Merlot,White,13.8,Tuscany,Rich,Pasta,375
7.2,0.49,0.18,2.7,0.069,13,34,0.9967,3.29,0.48,9.2,6,4.832214765,0.329268293,9.16964,0.371428571,0.4968,2.104134154,0.392042088,0.055165094,1.5792,84.64,0.99341089,0.331081081,0.665924252,-0.844941439,0.637605812,0.163360355,-0.111847104,0.713877444,-0.689655505,-0.16048622,-0.212978657,Argentina,Barossa Valley,Floral,11.01,White,Château Margaux,2017,Chardonnay,Sparkling,14.2,Bordeaux,Full-bodied,Steak,1500
11.9,0.695,0.53,3.4,0.128,7,21,0.9992,3.17,0.84,12.2,7,7.020648968,0.263565891,12.19024,0.318181818,1.5232,2.557227311,0.609765572,-0.007352869,2.6628,148.84,0.99840064,0.377717391,2.644343347,-1.239052703,0.392634116,-0.883868895,-0.215196324,0.547738979,0.596081494,-0.494497974,0.374216735,Portugal,California,Earthy,9.91,White,Penfolds,2016,Syrah,Dessert,13,Barossa Valley,Medium-bodied,Steak,1000
8.9,0.5,0.21,2.2,0.088,21,39,0.99692,3.33,0.83,11.1,6,5.933333333,0.222222222,11.065812,0.525,0.7832,2.292534757,0.604315967,0.053934042,2.7639,123.21,0.993849486,0.273224044,-0.218045895,-1.841897773,-0.591278009,-1.513830501,1.346941244,-0.793134664,-0.551737852,-1.207774822,0.1126852,Spain,Rioja,Earthy,128.37,Red,Penfolds,2018,Chardonnay,Sparkling,14.2,Mendoza,Rich,Dessert,500
8.2,0.33,0.32,2.8,0.067,4,12,0.99473,3.3,0.76,12.8,7,6.165413534,0.304347826,12.732544,0.307692308,0.5494,2.219203484,0.565313809,-0.049569617,2.508,163.84,0.989487773,0.1875,-0.204471221,-0.940398916,1.16591652,0.011862679,-1.704785906,1.678179922,0.768194128,-2.953823485,-2.309204021,Germany,Barossa Valley,Fruity,94.43,Red,Moët & Chandon,2018,Cabernet Sauvignon,Red,12.5,Napa Valley,Rich,Pasta,1000
9.2,0.58,0.2,3,0.081,15,115,0.998,3.23,0.59,9.5,5,5.82278481,0.294117647,9.481,0.129310345,0.7452,2.32238772,0.463734016,0.002321827,1.9057,90.25,0.996004,0.364779874,-1.085150527,0.886191189,0.058370291,-0.514938706,-0.116571346,0.135491372,0.70911439,0.911750124,-0.629867349,Brazil,Bordeaux,Spicy,132.5,Red,Penfolds,1995,Syrah,Dessert,13,Mendoza,Crisp,Pasta,1000
6.1,0.64,0.02,2.4,0.069,26,46,0.99358,3.47,0.45,11,5,3.719512195,0.338028169,10.92938,0.553191489,0.4209,1.960094784,0.371563556,-0.060482051,1.5615,121,0.987201216,0.44137931,1.217959152,0.296576939,-0.363131647,-0.384489121,-0.806519832,-0.630863511,0.319927862,-0.046161944,-0.902414721,Italy,Bordeaux,Spicy,7.93,Red,Screaming Eagle,1998,Pinot Noir,Rosé,11.5,Napa Valley,Light-bodied,Steak,1000
7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,6,4.777070064,0.305882353,10.752156,0.305555556,0.5775,2.140066163,0.482426149,0.091300486,2.0832,116.64,0.991159625,0.351851852,0.543479379,1.820543908,-0.157024828,0.602473436,-0.809346685,0.493195688,0.318837403,1.458885389,-1.258296385,China,Bordeaux,Earthy,35.67,Red,Château Margaux,2017,Syrah,Dessert,13,Tuscany,Crisp,Seafood,500
8.4,0.62,0.09,2.2,0.084,11,108,0.9964,3.15,0.66,9.8,5,5.185185185,0.234042553,9.76472,0.100917431,0.7056,2.240709689,0.506817602,-0.001325694,2.079,96.04,0.99281296,0.373493976,1.107080669,-0.000313673,0.267843638,0.491412756,-0.038323836,-0.808963893,-0.992868705,0.508763331,0.79668416,France,Bordeaux,Earthy,142.52,Red,Penfolds,2021,Pinot Noir,Rosé,11.5,Barossa Valley,Rich,Pasta,375
7,0.735,0.05,2,0.081,13,54,0.9966,3.39,0.57,9.8,5,4.034582133,0.25,9.76668,0.236363636,0.567,2.079441542,0.451075619,-0.059810331,1.9323,96.04,0.99321156,0.468152866,-2.121854899,0.046002747,-0.475795444,0.124175685,0.183012928,-1.841919079,-2.729404385,-1.811639847,-0.667782394,Hungary,Barossa Valley,Woody,54.6,Rosé,Penfolds,2013,Merlot,White,13.8,Bordeaux,Rich,Dessert,1500
8.2,0.885,0.2,1.4,0.086,7,31,0.9946,3.11,0.46,10,5,4.350132626,0.152173913,9.946,0.21875,0.7052,2.219203484,0.378436436,-0.033453637,1.4306,100,0.98922916,0.606164384,0.105753791,-0.749357689,-1.320493443,-0.290441482,-0.049910233,0.377554733,-0.472692278,-0.450784493,-0.88780138,USA,California,Woody,50.74,Red,Robert Mondavi,2004,Pinot Noir,Rosé,11.5,Napa Valley,Light-bodied,Pasta,750
7.1,0.685,0.35,2,0.088,9,92,0.9963,3.28,0.62,9.4,5,4.213649852,0.24691358,9.36522,0.096774194,0.6248,2.091864062,0.482426149,0.019120487,2.0336,88.36,0.99261369,0.422839506,-1.292262695,0.765878279,0.786406212,-0.996931626,1.420184939,-0.349261885,-0.261945006,0.375746882,0.85666512,Mexico,Barossa Valley,Woody,54.6,Rosé,Penfolds,2013,Chardonnay,Sparkling,14.2,Barossa Valley,Light-bodied,Dessert,500
7,0.69,0.07,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,6,4.142011834,0.3125,11.251636,0.681818182,0.637,2.079441542,0.470003629,0.01824805,2.028,127.69,0.991458318,0.43125,0.367649293,0.383435031,1.257619056,2.404837542,1.848109104,-0.55459324,0.551680232,-0.431001106,0.277524684,Greece,Tuscany,Floral,89.92,Rosé,Penfolds,1998,Syrah,Dessert,13,Tuscany,Medium-bodied,Dessert,1500
9.8,1.24,0.34,2,0.079,32,151,0.998,3.15,0.53,9.5,5,4.375,0.185185185,9.481,0.210526316,0.7742,2.379546134,0.425267735,-0.01713438,1.6695,90.25,0.996004,0.810457516,-0.487228564,-1.390221925,0.1247521,1.605619833,-0.686732396,-0.426599636,-1.129064422,0.260656155,-0.488799798,Australia,Barossa Valley,Earthy,67.83,Rosé,Screaming Eagle,2019,Chardonnay,Sparkling,14.2,Napa Valley,Light-bodied,Pasta,1000
7.6,0.42,0.08,2.7,0.084,15,48,0.9968,3.21,0.59,10,5,5.352112676,0.313953488,9.968,0.306122449,0.6384,2.151762203,0.463734016,-0.067409271,1.8939,100,0.99361024,0.264150943,0.778936504,1.855503315,-1.502870609,-0.840492986,0.146475612,1.222711793,0.259595647,0.148886604,-0.540285528,France,California,Fruity,74.55,White,Château Margaux,2013,Cabernet Sauvignon,Red,12.5,Mendoza,Medium-bodied,Dessert,1500
7.5,0.63,0.12,5.1,0.111,50,110,0.9983,3.26,0.77,9.4,5,4.601226994,0.6,9.38402,0.45045045,0.8325,2.140066163,0.570979547,-0.015460619,2.5102,88.36,0.99660289,0.355932203,0.168460976,0.14808942,1.181567716,-0.619122948,-0.423690717,0.676994097,1.283354577,-1.120085133,0.164956875,Italy,Bordeaux,Floral,116.65,White,Screaming Eagle,2014,Cabernet Sauvignon,Red,12.5,Bordeaux,Crisp,Steak,500
10.3,0.59,0.42,2.8,0.09,35,73,0.999,3.28,0.7,9.5,6,6.477987421,0.247787611,9.4905,0.472972973,0.927,2.424802726,0.530628251,0.104619364,2.296,90.25,0.998001,0.347058824,-1.072743026,-2.49327082,-1.380598706,0.859833561,-0.825291961,-0.538784838,-0.309844901,-0.604513861,-0.61959998,Austria,Rioja,Earthy,128.12,White,Penfolds,1995,Pinot Noir,Rosé,11.5,Mendoza,Full-bodied,Dessert,1500
6.8,0.68,0.09,3.9,0.068,15,29,0.99524,3.41,0.52,11.1,4,4.047619048,0.5,11.047164,0.5,0.4624,2.054123734,0.418710335,-0.00045595,1.7732,123.21,0.990502658,0.447368421,-0.416194405,0.379405398,-0.895354374,0.994558236,0.534347213,-0.533543626,0.51073555,0.230541587,1.173900932,Canada,California,Fruity,99.72,Rosé,Penfolds,2008,Merlot,White,13.8,Mendoza,Full-bodied,Steak,375
9.2,0.41,0.5,2.5,0.055,12,25,0.9952,3.34,0.79,13.3,7,6.524822695,0.245098039,13.23616,0.461538462,0.506,2.32238772,0.58221562,0.073997207,2.6386,176.89,0.99042304,0.229050279,0.326744765,-0.151714434,-0.605156236,1.805574433,0.417095324,0.175673712,1.182900489,-0.955754358,0.888940006,Brazil,Bordeaux,Woody,47.68,White,Screaming Eagle,2010,Syrah,Dessert,13,Tuscany,Medium-bodied,Pasta,375
6.9,0.765,0.02,2.3,0.063,35,63,0.9975,3.57,0.78,9.9,5,3.909348442,0.291139241,9.87525,0.546875,0.4347,2.066862759,0.576613364,0.001225509,2.7846,98.01,0.99500625,0.429775281,1.133770097,0.224339657,-0.150614015,2.13558673,0.351662355,1.589147302,1.604934502,0.185396656,0.434892963,Chile,Barossa Valley,Fruity,31.83,Rosé,Screaming Eagle,2006,Chardonnay,Sparkling,14.2,Barossa Valley,Rich,Dessert,375
5,1.02,0.04,1.4,0.045,41,85,0.9938,3.75,0.48,10.5,4,2.475247525,0.233333333,10.4349,0.476744186,0.225,1.791759469,0.392042088,-0.019605408,1.8,110.25,0.98763844,0.689189189,-1.34597968,1.276965386,-1.219284467,0.108014121,-0.520968551,-0.018134244,-1.365795928,0.368917203,-0.68404603,Hungary,Barossa Valley,Woody,79.31,White,Château Margaux,2003,Chardonnay,Sparkling,14.2,Bordeaux,Light-bodied,Seafood,750
9.6,0.68,0.24,2.2,0.087,5,28,0.9988,3.14,0.6,10.2,5,5.714285714,0.20754717,10.18776,0.172413793,0.8352,2.360854001,0.470003629,0.15394404,1.884,104.04,0.99760144,0.425,1.203884437,0.073196991,0.783358711,-1.347253918,-0.594503696,0.987861582,0.007673193,-0.473523382,0.534468535,Spain,Barossa Valley,Woody,104.49,Rosé,Penfolds,2020,Pinot Noir,Rosé,11.5,Tuscany,Medium-bodied,Cheese,1500
11.2,0.67,0.55,2.3,0.084,6,13,1,3.17,0.71,9.5,6,6.706586826,0.18852459,9.5,0.428571429,0.9408,2.501435952,0.536493371,-0.043199538,2.2507,90.25,1,0.391812865,-0.900620735,0.307612668,-0.257300001,-0.466188612,1.895148612,0.200738541,0.603733016,-1.502265252,-0.134153327,Portugal,California,Woody,28.08,Red,Screaming Eagle,2014,Pinot Noir,Rosé,11.5,Tuscany,Light-bodied,Seafood,500
10.5,0.24,0.42,1.8,0.077,6,22,0.9976,3.21,1.05,10.8,7,8.467741935,0.156521739,10.77408,0.260869565,0.8085,2.442347035,0.717839793,-0.032532128,3.3705,116.64,0.99520576,0.117073171,1.125434784,-0.916320919,-0.312668446,0.946807567,1.064170702,-0.400119661,-1.232589064,0.566760381,0.588236795,Hungary,Rioja,Fruity,120.21,Rosé,Robert Mondavi,2004,Cabernet Sauvignon,Red,12.5,Bordeaux,Light-bodied,Dessert,375
7.3,0.34,0.33,2.5,0.064,21,37,0.9952,3.35,0.77,12.1,7,5.447761194,0.301204819,12.04192,0.552631579,0.4672,2.116255515,0.570979547,0.013429614,2.5795,146.41,0.99042304,0.192090395,-1.519346075,-0.309649714,-0.893595014,-0.398283034,0.558695283,-0.129297457,0.218568889,0.594509003,0.887308962,Chile,Barossa Valley,Woody,120.11,Rosé,Robert Mondavi,2007,Pinot Noir,Rosé,11.5,Mendoza,Crisp,Dessert,750
9.9,0.35,0.41,2.3,0.083,11,61,0.9982,3.21,0.5,9.5,5,7.333333333,0.211009174,9.4829,0.177419355,0.8217,2.388762789,0.405465108,0.054039036,1.605,90.25,0.99640324,0.233333333,0.032796995,-1.123494033,1.643541509,-0.358958385,-0.734671094,-0.146631774,0.356667607,0.49721798,0.12592382,France,Barossa Valley,Woody,127.04,Red,Penfolds,1994,Chardonnay,Sparkling,14.2,Bordeaux,Rich,Seafood,750
8.1,0.78,0.1,3.3,0.09,4,13,0.99855,3.36,0.49,9.5,5,4.550561798,0.362637363,9.486225,0.285714286,0.729,2.208274414,0.39877612,-0.031188448,1.6464,90.25,0.997102103,0.523489933,0.023903043,-0.63002498,-0.387964969,-0.667333381,1.37814268,-0.421482997,-0.077221712,-0.050942279,-0.155755309,Brazil,California,Floral,49.45,Red,Screaming Eagle,2007,Chardonnay,Sparkling,14.2,Napa Valley,Full-bodied,Steak,1000
9,0.785,0.24,1.7,0.078,10,21,0.99692,3.29,0.67,10,5,5.042016807,0.17,9.9692,0.454545455,0.702,2.302585093,0.512823626,0.051128522,2.2043,100,0.993849486,0.47005988,-0.631577729,0.276600766,2.105297429,-1.532683971,1.191173045,0.408096059,0.046936298,-1.42926688,-1.059340687,Canada,Tuscany,Woody,111.07,White,Moët & Chandon,1991,Chardonnay,Sparkling,14.2,Bordeaux,Light-bodied,Dessert,1000
7.9,0.35,0.21,1.9,0.073,46,102,0.9964,3.27,0.58,9.5,5,5.851851852,0.213483146,9.4658,0.446601942,0.5767,2.186051277,0.457424847,-0.050605219,1.8966,90.25,0.99281296,0.221518987,0.892597338,1.036087651,-0.617212247,-1.364105994,-0.684440402,-0.532836269,-0.002246202,-0.997060327,-1.248302802,Japan,California,Fruity,144.76,Red,Moët & Chandon,1996,Pinot Noir,Rosé,11.5,Barossa Valley,Medium-bodied,Seafood,375
7.4,0.785,0.19,5.2,0.094,19,98,0.99713,3.16,0.52,9.566666667,6,4.145658263,0.619047619,9.539210333,0.191919192,0.6956,2.128231706,0.418710335,0.058673693,1.6432,91.52111111,0.994268237,0.516447368,0.61021617,-2.832325925,-0.755950707,-0.077821436,0.114476059,-0.984946125,0.023946382,0.305701191,-0.300318143,Canada,Barossa Valley,Floral,107.64,Rosé,Robert Mondavi,2013,Pinot Noir,Rosé,11.5,Mendoza,Rich,Dessert,750
9.8,0.51,0.19,3.2,0.081,8,30,0.9984,3.23,0.58,10.5,6,6.490066225,0.296296296,10.4832,0.258064516,0.7938,2.379546134,0.457424847,0.013352513,1.8734,110.25,0.99680256,0.32278481,0.271495311,-0.079067342,0.093158338,-1.290942219,0.330783807,0.002925967,-0.407589345,-0.456628786,0.452762588,USA,Bordeaux,Earthy,133.52,Red,Screaming Eagle,1997,Chardonnay,Sparkling,14.2,Barossa Valley,Crisp,Seafood,750
7.4,0.635,0.1,2.4,0.08,16,33,0.99736,3.58,0.69,10.8,7,4.525993884,0.285714286,10.771488,0.470588235,0.592,2.128231706,0.524728529,-0.019666941,2.4702,116.64,0.99472697,0.375739645,0.570612997,0.072278965,-0.104967708,-1.058800148,0.530342902,-0.260608332,0.661736612,-0.549350091,-0.452424265,Canada,Tuscany,Floral,30.68,White,Moët & Chandon,1995,Syrah,Dessert,13,Mendoza,Crisp,Seafood,500
7,0.36,0.21,2.4,0.086,24,69,0.99556,3.4,0.53,10.1,6,5.147058824,0.3,10.055156,0.342857143,0.602,2.079441542,0.425267735,0.000517631,1.802,102.01,0.991139714,0.235294118,0.75792185,-0.589112133,-1.265258409,0.33271933,1.032389398,-0.543021946,-0.443218692,1.81907719,1.391042475,New Zealand,California,Woody,100.5,Rosé,Moët & Chandon,1994,Chardonnay,Sparkling,14.2,Mendoza,Light-bodied,Dessert,750
8.2,0.59,0,2.5,0.093,19,58,1.0002,3.5,0.65,9.3,6,5.157232704,0.27173913,9.30186,0.322033898,0.7626,2.219203484,0.500775288,0.049134549,2.275,86.49,1.00040004,0.357575758,0.500665721,0.388312005,-0.160419382,0.099313815,0.292828844,-0.532606757,-0.491766613,0.566607833,-0.258958835,Brazil,Rioja,Earthy,56.25,Red,Château Margaux,2012,Chardonnay,Sparkling,14.2,Bordeaux,Rich,Pasta,1500
6.7,0.54,0.13,2,0.076,15,36,0.9973,3.61,0.64,9.8,5,4.350649351,0.25974026,9.77354,0.405405405,0.5092,2.041220329,0.494696242,-0.018141928,2.3104,96.04,0.99460729,0.329268293,-0.229390744,-1.423682637,-0.320385059,-1.739205152,0.484591379,0.217405853,0.618407216,0.136124634,0.364426077,Greece,Rioja,Spicy,112.79,White,Moët & Chandon,1996,Cabernet Sauvignon,Red,12.5,Bordeaux,Medium-bodied,Cheese,500
7,0.62,0.08,1.8,0.076,8,24,0.9978,3.48,0.53,9,5,4.320987654,0.225,8.9802,0.32,0.532,2.079441542,0.425267735,0.025663372,1.8444,81,0.99560484,0.405228758,0.283287872,-0.211666982,-0.771771957,2.498430484,-1.458758393,-0.775606361,-0.308215928,-2.133119218,-0.858844278,China,Bordeaux,Woody,125.79,Red,Screaming Eagle,1991,Cabernet Sauvignon,Red,12.5,Napa Valley,Rich,Pasta,750
8,0.715,0.22,2.3,0.075,13,81,0.99688,3.24,0.54,9.5,6,4.664723032,0.255555556,9.47036,0.158536585,0.6,2.197224577,0.431782416,0.009602456,1.7496,90.25,0.993769734,0.464285714,-0.667779556,-0.461169732,-0.770818803,-0.838500616,1.033189864,0.688712745,-1.046619108,-0.111354402,1.527308224,New Zealand,Tuscany,Floral,74.03,Red,Robert Mondavi,2018,Syrah,Dessert,13,Mendoza,Medium-bodied,Pasta,1500
6.5,0.34,0.27,2.8,0.067,8,44,0.99384,3.21,0.56,12,6,4.850746269,0.373333333,11.92608,0.177777778,0.4355,2.014903021,0.444685821,0.029737717,1.7976,144,0.987717946,0.217948718,0.454740912,-0.525630934,0.125901388,0.363004285,1.067997778,-0.319832264,0.968498803,-0.667384054,-0.151362904,Hungary,Barossa Valley,Fruity,54.58,Red,Penfolds,2015,Cabernet Sauvignon,Red,12.5,Bordeaux,Full-bodied,Pasta,500
7,0.51,0.09,2.1,0.062,4,9,0.99584,3.35,0.54,10.5,5,4.635761589,0.2625,10.45632,0.4,0.434,2.079441542,0.431782416,-0.00121773,1.809,110.25,0.991697306,0.331168831,0.789056687,-2.391956204,-0.26523754,-0.019918396,-0.734743213,0.373653406,-0.433350555,-0.287082203,0.195640528,Brazil,Bordeaux,Woody,64.86,Red,Penfolds,1995,Syrah,Dessert,13,Tuscany,Crisp,Steak,500
7.3,0.55,0.01,1.8,0.093,9,15,0.99514,3.35,0.58,11,7,4.709677419,0.21686747,10.94654,0.5625,0.6789,2.116255515,0.457424847,-0.083429204,1.943,121,0.99030362,0.348101266,0.296575545,0.008556081,0.160589433,-1.170924894,-0.436514863,-0.285541625,-0.606963446,0.756727003,1.393924531,Spain,Tuscany,Fruity,122.47,Rosé,Screaming Eagle,2015,Cabernet Sauvignon,Red,12.5,Bordeaux,Medium-bodied,Cheese,1000
11.8,0.33,0.49,3.4,0.093,54,80,1.0002,3.3,0.76,10.7,7,8.872180451,0.265625,10.70214,0.666666667,1.0974,2.549445171,0.565313809,0.009093313,2.508,114.49,1.00040004,0.1875,1.372848475,-1.042577695,-0.619772128,-1.315441307,0.431009692,1.508918894,-0.070029777,-0.429832823,-0.334206998,Canada,Rioja,Spicy,44.16,Red,Penfolds,1993,Syrah,Dessert,13,Bordeaux,Crisp,Dessert,375
